account_id,rating_region,industry,risk_band,risk_score_2025,covered_lives_2025,annual_premium_2025,paid_claims_2025,fy2025_mlr,recommended_rate_change_pct,expected_renewal_probability,premium_if_renewed,projected_2026_premium,projected_2026_paid_claims,projected_case_mlr,expected_contribution
ACC00136,R15,Healthcare,1.00–1.49,1.0773,498,3541873.1,3517041.11,0.9929890232374502,25,0.5868260760629673,4427341.375,2598079.3664824725,2063891.433933443,0.7943912185899602,534187.9325490296
ACC00137,R45,Healthcare,0.15–0.49,0.4652,83,481939.18,107036.43,0.22209530671484315,5,0.8569041600909902,506036.139,433624.4726654826,91719.96214828806,0.21151933972842202,341904.5105171945
ACC00138,R15,Hospitality,0.50–0.99,0.5621,113,985568.39,185314.86,0.18802841272131302,4,0.8671969257657379,1024991.1256,888869.1530574834,160704.47689070812,0.1807965506935702,728164.6761667753
ACC00139,R19,Professional services,0.50–0.99,0.674,168,954426.72,595678.75,0.6241220384106597,15,0.791195805743872,1097590.728,868409.1804169631,471298.52857075253,0.5427148160092694,397110.65184621053
ACC00140,R47,Financial services,0.50–0.99,0.8539,250,2314605.28,801208.82,0.3461535437264707,10,0.8457762728161836,2546065.808,2153402.049434965,677643.4095270525,0.314685039751337,1475758.6399079124
ACC00141,R28,Healthcare,1.50–2.49,2.3198,338,2691617.71,4301073.06,1.5979509437839148,25,0.8634532034551142,3364522.1375,2905107.4177200235,3713775.3119514906,1.2783607550271319,-808667.894231467
ACC00142,R43,Professional services,0.50–0.99,0.7284,457,4074108.47,1329253.7,0.32626860816005715,7,0.8479818900374126,4359296.0629,3696604.114650594,1127183.0648652238,0.30492393285986646,2569421.04978537
ACC00143,R15,Hospitality,1.50–2.49,1.7823,62,605093.57,821342.83,1.3573815203489934,25,0.8119551866214424,756366.9624999999,614136.078190981,666893.5708128336,1.0859052162791947,-52757.49262185267
ACC00144,R35,Professional services,0.50–0.99,0.6053,110,762232.78,422660.03,0.5545025628522563,11,0.7940504503644576,846078.3858,671828.9232881233,335613.3871725552,0.4995518584254561,336215.53611556813
ACC00145,R17,Technology,0.50–0.99,0.9086,160,998328.23,575118.68,0.5760817561975584,14,0.8111841222961879,1138094.1822000002,923203.9302783048,466527.14165194216,0.5053348738575073,456676.7886263627
ACC00146,R24,Retail,0.50–0.99,0.8301,547,3651466.89,1907559.45,0.5224090776296207,10,0.8034538114226154,4016613.5790000004,3227163.4890593826,1532635.910617728,0.4749173432996552,1694527.5784416546
ACC00147,R18,Hospitality,0.50–0.99,0.5955,296,1767197.85,1326026.7,0.7503555416842544,16,0.7353451820187592,2049949.506,1507420.4926188355,975087.3450732345,0.6468582255898746,532333.147545601
ACC00148,R08,Technology,1.00–1.49,1.4302,132,924834.34,729527.74,0.7888199090877184,25,0.7597937708437097,1156042.925,878354.2132429419,554290.6325096894,0.6310559272701747,324063.58073325246
ACC00149,R46,Retail,0.15–0.49,0.1785,288,2279382.63,526238.22,0.23086875063183226,0,0.8062109548370573,2279382.63,1837663.2465713029,424259.01781795337,0.23086875063183226,1413404.2287533495
ACC00150,R27,Healthcare,0.15–0.49,0.2133,247,1598495.0,448564.89,0.2806170116265612,0,0.829475561813091,1598495.0,1325912.538180417,372073.6141423774,0.2806170116265612,953838.9240380395
ACC00151,R03,Manufacturing,1.00–1.49,1.3149,629,3758711.68,3809051.57,1.0133928575229265,25,0.7121199998917652,4698389.600000001,3345817.201443471,2712501.803616128,0.8107142860183412,633315.3978273431
ACC00152,R14,Manufacturing,0.15–0.49,0.2493,216,1409521.69,296556.83,0.21039536468573253,0,0.8384221407137714,1409521.69,1181774.1927122928,248639.81225189,0.21039536468573253,933134.3804604028
ACC00153,R26,Financial services,0.15–0.49,0.151,112,558405.94,134444.64,0.2407650606295485,0,0.8348718169233762,558405.94,466197.38170860574,112244.04087240923,0.2407650606295485,353953.3408361965
ACC00154,R35,Retail,1.00–1.49,1.4802,221,1600717.1,1373645.48,0.858143815668615,25,0.7149465214052045,2000896.375,1430533.9029985336,982083.0575699825,0.686515052534892,448450.8454285511
ACC00155,R30,Manufacturing,0.15–0.49,0.3794,250,1368358.16,392605.25,0.2869170232448499,3,0.8456026118569232,1409408.9048,1191799.8510732856,331988.0248287403,0.2785602167425727,859811.8262445453
ACC00156,R32,Logistics,0.15–0.49,0.359,167,936639.4,252277.17,0.2693428975975173,2,0.8430545492945896,955372.1880000001,805430.869362926,212683.41585166455,0.2640616643112914,592747.4535112614
ACC00157,R23,Technology,1.00–1.49,1.2421,317,2222083.06,1823380.76,0.820572728725991,20,0.7029723903353807,2666499.672,1874475.6482543484,1281786.331348743,0.6838106072716592,592689.3169056054
ACC00158,R31,Healthcare,0.50–0.99,0.7632,331,2040988.73,1105967.19,0.541878146480505,11,0.8046401157376541,2265497.4903,1822910.1627983572,889905.5677636481,0.4881785103427973,933004.5950347091
ACC00159,R39,Professional services,0.50–0.99,0.5196,178,1387385.22,804115.46,0.5795906201163077,10,0.7894196806094509,1526123.742,1204752.11698014,634784.5696063216,0.5269005637420978,569967.5473738185
ACC00160,R34,Financial services,1.00–1.49,1.343,277,3197976.55,1663945.89,0.5203120985987217,16,0.8273731777374984,3709652.7979999995,3069267.223784062,1376704.19859255,0.448544912585105,1692563.0251915122
ACC00161,R04,Manufacturing,0.15–0.49,0.2751,91,587971.55,120620.49,0.20514681365110268,0,0.8573040878614379,587971.55,504070.41336122586,103408.4391568497,0.20514681365110268,400661.97420437617
ACC00162,R23,Manufacturing,2.50–5.00,2.9873,192,1978949.11,7810216.04,3.946648249080038,25,0.929604905096067,2473686.3875,2299550.9994893703,7260415.14064398,3.1573185992640305,-4960864.14115461
ACC00163,R20,Manufacturing,1.00–1.49,1.4604,151,955339.1,1027392.03,1.0754213137513162,25,0.7184787705179005,1194173.875,857988.5774945971,738159.36255429,0.860337051001053,119829.21494030708
ACC00164,R22,Hospitality,1.50–2.49,1.9855,419,3464298.76,5116477.93,1.4769159025995784,25,0.8424399811768307,4330373.449999999,3648079.727706647,4310325.57104087,1.1815327220796628,-662245.8433342227
ACC00165,R36,Healthcare,0.15–0.49,0.1562,74,673376.55,83177.17,0.12352252242820157,0,0.8355708315361794,673376.55,562653.8038204637,69500.41710172615,0.12352252242820157,493153.38671873754
ACC00166,R05,Technology,0.50–0.99,0.9538,72,485256.05,193581.38,0.3989262575912243,11,0.8450240343074061,538634.2155,455158.8577978148,163580.91869439502,0.3593930248569588,291577.9391034198
ACC00167,R31,Retail,0.50–0.99,0.736,341,2558949.45,1360936.95,0.5318342454947673,10,0.809810815848558,2814844.3950000005,2279491.436001691,1102101.461797948,0.4834856777225157,1177389.974203743
ACC00168,R05,Professional services,1.50–2.49,1.9088,202,1404100.72,2792939.24,1.98913026695122,25,0.807669498762169,1755125.9,1417561.6559175006,2255771.8360439935,1.591304213560976,-838210.1801264929
ACC00169,R20,Professional services,0.50–0.99,0.9478,749,3660945.07,2552753.38,0.6972935488485764,16,0.7568772394672755,4246696.281199999,3214227.7581706,1932120.9312951567,0.6011151283177384,1282106.8268754433
ACC00170,R10,Financial services,0.50–0.99,0.745,136,620263.88,395030.0,0.6368740994558638,13,0.772378892067982,700898.1843999999,541358.9631193321,305112.83373361494,0.5636053977485521,236246.12938571715
ACC00171,R45,Healthcare,1.00–1.49,1.3919,175,872799.17,1113904.48,1.2762437434490226,25,0.7180979287161483,1090998.9625000001,783444.0952027169,799892.4998756383,1.020994994759218,-16448.404672921402
ACC00172,R08,Financial services,1.00–1.49,1.4083,120,753958.54,601039.8099999999,0.7971788607898783,23,0.7422123246235784,927369.0042000001,688304.7043911351,446099.1545714139,0.6481128949511206,242205.54981972126
ACC00173,R24,Technology,1.00–1.49,1.2063,224,1913952.61,2025315.95,1.0581850038596305,25,0.6881730105311918,2392440.7625,1646413.1620471652,1393767.774588341,0.8465480030877044,252645.38745882432
ACC00174,R25,Retail,1.50–2.49,1.7909,328,2637979.39,3771959.73,1.4298670203029902,25,0.7457413588847208,3297474.2375000003,2459062.918760609,2812906.3747086446,1.143893616242392,-353843.4559480357
ACC00175,R23,Hospitality,1.50–2.49,1.7088,215,1892163.59,2253957.39,1.1912064062071928,25,0.7479118207037664,2365204.4875000003,1768964.3945828439,1685761.3753436094,0.9529651249657541,83203.0192392345
ACC00176,R40,Manufacturing,0.15–0.49,0.2366,376,2494537.56,505248.8,0.20254206956098106,0,0.8450579401001218,2494537.56,2108028.771955984,426964.51016605843,0.20254206956098106,1681064.2617899259
ACC00177,R44,Hospitality,0.50–0.99,0.7567,67,398350.7,234986.3,0.589898047122799,13,0.7883564025267652,450136.29099999997,354867.82701950107,185252.9541110752,0.5220336700201762,169614.87290842587
ACC00178,R35,Technology,1.50–2.49,2.2307,74,572163.11,938140.12,1.6396375502083662,25,0.8786351128788157,715203.8875,628403.2484249303,824282.8502323456,1.311710040166693,-195879.60180741537
ACC00179,R43,Retail,0.15–0.49,0.3362,62,354847.63,92737.13,0.2613435236977629,1,0.8498920539115948,358396.1063,304598.00289722526,78816.54988956658,0.25875596405719103,225781.45300765868
ACC00180,R08,Financial services,0.50–0.99,0.6838,284,2046642.4,750277.63,0.3665895077713625,9,0.8401072736012528,2230840.216,1874145.09170379,630313.6941833096,0.3363206493315252,1243831.3975204804
ACC00181,R28,Professional services,0.50–0.99,0.8644,114,770701.7,278295.99,0.36109429887075634,9,0.84897014532894,840064.853,713189.9803371446,236264.98707476121,0.33127917327592327,476924.9932623834
ACC00182,R40,Technology,1.50–2.49,1.8438,174,1770522.38,3043063.76,1.7187378111537905,25,0.7991939162807584,2213152.9749999996,1768738.393418661,2431998.04384645,1.3749902489230326,-663259.6504277887
ACC00183,R27,Manufacturing,0.15–0.49,0.2,548,3312943.01,802980.56,0.2423768104601353,0,0.8095638381746568,3312943.01,2682038.8588295,650064.0241332353,0.2423768104601353,2031974.834696265
ACC00184,R11,Retail,0.50–0.99,0.768,362,2335885.69,1292527.31,0.5533350007379856,12,0.8014639760453255,2616191.9728,2096783.6206181522,1035914.077019769,0.49404910780177286,1060869.5435983832
ACC00185,R42,Financial services,0.15–0.49,0.2354,225,1297397.8,251199.19,0.19361770923305097,0,0.8490865815965002,1297397.8,1101603.06297282,213289.86153690977,0.19361770923305097,888313.2014359101
ACC00186,R21,Logistics,1.00–1.49,1.3942,412,3239742.06,2450085.73,0.7562595060422804,22,0.7642308950918626,3952485.3132,3020611.388744277,1872431.2104896996,0.6198848410182626,1148180.1782545773
ACC00187,R05,Healthcare,0.50–0.99,0.6538,492,3554325.49,1826953.75,0.5140085665030075,8,0.8097399493360842,3838671.5292000007,3108325.6895722775,1479357.436964369,0.47593385787315506,1628968.2526079086
ACC00188,R33,Retail,0.50–0.99,0.9014,295,1951805.91,944899.63,0.4841155696674779,9,0.8207291947244195,2127468.4419,1746075.4611222025,775506.712425302,0.444142724465576,970568.7486969004
ACC00189,R03,Manufacturing,0.50–0.99,0.7639,897,7470994.14,3242033.53,0.43394941412710036,10,0.8247494753599791,8218093.5540000005,6777868.3471207265,2673865.452966961,0.394499467388273,4104002.8941537654
ACC00190,R05,Financial services,0.50–0.99,0.7673,234,1389497.43,728373.86,0.5241995013981422,10,0.8135005930859099,1528447.173,1243392.6817359824,592532.5670982735,0.4765450012710384,650860.1146377089
ACC00191,R39,Manufacturing,0.15–0.49,0.4446,420,2498381.84,834974.16,0.3342059835017053,6,0.8388560001906628,2648284.7504,2221529.5530864713,700423.0841201585,0.31528866368085406,1521106.4689663127
ACC00192,R34,Professional services,0.50–0.99,0.6158,317,2675718.41,1035068.73,0.3868376904429192,8,0.8319624145655632,2889775.8828000003,2404184.92100762,861138.279852111,0.35818304670640666,1543046.6411555093
ACC00193,R29,Retail,0.15–0.49,0.3681,673,3834328.34,1063956.38,0.2774818131511398,1,0.8398265205718903,3872671.6234,3252372.334797516,893538.7846556639,0.27473446846647503,2358833.5501418523
ACC00194,R29,Technology,0.50–0.99,0.8617,409,2526535.23,1335741.24,0.5286849849309245,13,0.8138203973562262,2854984.8098999998,2323444.872438808,1087053.4667018983,0.4678628185229421,1236391.4057369097
ACC00195,R14,Healthcare,0.50–0.99,0.674,317,1821335.93,1252150.2,0.68748997885305,11,0.7411515997427465,2021682.8823000002,1498373.5023891719,928033.1238482,0.6193603413090539,570340.3785409719
ACC00196,R47,Healthcare,0.50–0.99,0.9198,617,4255094.89,2077883.3,0.4883283108170592,12,0.8308426850994277,4765706.2768,3959552.1994117084,1726394.1402952597,0.4360074203723742,2233158.0591164487
ACC00197,R43,Hospitality,2.50–5.00,2.949,200,1556355.77,4507550.95,2.89622144042297,25,0.9396278505289094,1945444.7125,1827994.033529207,4235420.410298044,2.3169771523383758,-2407426.3767688368
ACC00198,R31,Professional services,1.00–1.49,1.4112,667,3919031.49,4517001.01,1.1525809429002571,25,0.7286560651317494,4898789.362500001,3569532.5807885216,3291340.182142738,0.9220647543202056,278192.3986457838
ACC00199,R32,Logistics,0.15–0.49,0.2614,252,1328767.53,482349.49,0.3630051751791376,2,0.823850014418318,1355342.8806,1116599.2517240746,397383.6342911683,0.3558874266462133,719215.6174329063
ACC00200,R41,Professional services,0.50–0.99,0.7986,822,4118103.22,2647670.77,0.6429345328551527,15,0.7812630216339504,4735818.703,3699920.029816356,2068527.2660620883,0.5590735068305676,1631392.7637542677
ACC00201,R16,Financial services,0.50–0.99,0.8238,197,851628.06,436918.35,0.5130389315730155,11,0.8079054526192372,945307.1466000001,763718.7981380727,352988.71731440024,0.46219723565136533,410730.08082367247
ACC00202,R28,Hospitality,1.50–2.49,2.0142,163,1223104.99,2095573.86,1.7133229584812666,25,0.8355887955005702,1528881.2375,1277516.0317060463,1751038.0375598806,1.3706583667850134,-473522.00585383433
ACC00203,R02,Logistics,0.50–0.99,0.718,461,2354285.54,1494913.69,0.6349755221280423,13,0.7730385178143288,2660342.6602,2056547.3469192362,1155625.8631779489,0.5619252408212764,900921.4837412874
ACC00204,R40,Healthcare,2.50–5.00,2.8931,208,1385036.25,5109794.4,3.689285677540931,25,0.9235390264406254,1731295.3125,1598918.7873874682,4719094.54548776,2.951428542032745,-3120175.7581002917
ACC00205,R13,Financial services,0.50–0.99,0.6772,887,6359153.68,3634629.98,0.5715587581144917,13,0.7967493481190306,7185843.658399999,5725316.250515469,2895889.0672188853,0.5058042107207892,2829427.183296584
ACC00206,R26,Financial services,1.00–1.49,1.393,365,2342032.54,2973815.81,1.2697585363182016,25,0.7369452611324022,2927540.675,2157437.227213604,2191539.468660116,1.0158068290545614,-34102.241446512286
ACC00207,R48,Professional services,0.50–0.99,0.7999,622,4085906.45,1834197.86,0.4489084325462224,11,0.8236048320571135,4535356.159500001,3735341.248064194,1510654.220444817,0.404422011302903,2224687.027619377
ACC00208,R27,Financial services,0.50–0.99,0.5384,769,5898649.48,2853756.84,0.4837983422605406,5,0.8074485798564544,6193581.954000001,5000998.952981864,2304261.907713643,0.46076032596241956,2696737.0452682213
ACC00209,R08,Hospitality,2.50–5.00,2.6758,732,6867938.24,20669594.79,3.0095778482131483,25,0.9306767260396248,8584922.8,7989787.844806929,19236710.807722885,2.407662278570519,-11246922.962915957
ACC00210,R15,Professional services,0.15–0.49,0.2492,332,1839807.77,541502.29,0.2943254718399195,2,0.8443578983378017,1876603.9254,1584525.346463213,457221.73552950687,0.2885543841567838,1127303.6109337062
ACC00211,R47,Financial services,1.50–2.49,2.297,465,3504525.38,6344777.29,1.8104526582141631,25,0.8832166160344859,4380656.725,3869068.808663213,5603812.727566256,1.4483621265713307,-1734743.918903043
ACC00212,R13,Financial services,0.50–0.99,0.6142,228,1389451.45,754510.49,0.5430276027276808,12,0.7979625561176426,1556185.624,1241777.8583205687,602071.119217975,0.48484607386400064,639706.7391025937
ACC00213,R09,Technology,0.50–0.99,0.5227,228,2096735.3,828809.16,0.39528554701206203,5,0.834203551591542,2201572.065,1836559.2357077252,691395.5448636026,0.3764624257257734,1145163.6908441226
ACC00214,R14,Logistics,1.50–2.49,1.9723,430,2844043.93,5580843.43,1.9622915705103048,25,0.8189872406548554,3555054.9125,2911544.6131648635,4570639.561262478,1.5698332564082438,-1659094.9480976146
ACC00215,R24,Healthcare,0.15–0.49,0.3085,530,3305598.89,684271.57,0.20700381164515697,0,0.8550322723628304,3305598.89,2826393.73043675,585074.2754103815,0.20700381164515697,2241319.4550263686
ACC00216,R23,Retail,0.50–0.99,0.6121,62,455427.11,169570.96,0.37233391749560096,4,0.8271923452251179,473644.1944,391794.8519679976,140267.80008447464,0.35801338220730866,251527.05188352297
ACC00217,R12,Technology,0.15–0.49,0.3712,112,678336.19,169639.08000000002,0.25008112865097176,5,0.853335057534332,712252.9994999999,607790.454307333,144758.97409187118,0.23817250347711597,463031.4802154618
ACC00218,R42,Financial services,0.50–0.99,0.6521,360,2784545.57,1175617.42,0.422193636428798,7,0.8240004522829397,2979463.7599,2455079.485718228,968709.2857917027,0.3945734919895308,1486370.1999265254
ACC00219,R15,Logistics,0.15–0.49,0.2503,413,2214965.91,657253.26,0.2967329009591845,1,0.8360366376469397,2237115.5691,1870310.5784179838,549487.8055728899,0.29379495144473716,1320822.772845094
ACC00220,R28,Professional services,0.15–0.49,0.4887,243,1074125.42,292284.55,0.27211398646537943,4,0.8498097161477061,1117090.4368,949314.307008325,248386.25046985998,0.2616480639090187,700928.056538465
ACC00221,R23,Retail,0.50–0.99,0.5881,165,1172933.7,555996.42,0.4740220355165855,6,0.8008459714334031,1243309.722,995699.5821076843,445267.4930883944,0.4471905995439486,550432.0890192899
ACC00222,R34,Financial services,1.00–1.49,1.3421,232,1556801.92,1622241.28,1.0420344805330148,25,0.6485265908092215,1946002.4,1262034.3021785629,1052066.6067883878,0.8336275844264118,209967.6953901751
ACC00223,R34,Logistics,0.15–0.49,0.4726,198,1216879.08,346583.5,0.28481342616227734,3,0.8424543142207879,1253385.4524,1055919.981755954,291980.76481274044,0.27651788947793915,763939.2169432135
ACC00224,R34,Professional services,2.50–5.00,4.4508,591,5018696.3,15904395.27,3.169029229762319,25,0.9886251521531537,6273370.375,6202011.741497462,15723485.193707649,2.5352233838098552,-9521473.452210188
