quote_id,account_id,year,offered_rate_change_pct,renewed,premium,risk_score_at_quote,rating_region,industry,covered_lives_2025,annual_premium_2025,risk_score_2025,risk_band,renewal_month,medical_cost_inflation_pct,utilization_trend_pct,unemployment_rate_pct,paid_claims,allowed_claims,claim_count,unique_members,claim_severity,median_claim,p90_claim,max_claim,provider_count,mlr,claims_per_life,paid_per_life,claims_premium_gap,loss_making
Q202300155,ACC00155,2023,15,0,1620410.47,0.4039,R30,Manufacturing,250,1368358.16,0.3794,0.15–0.49,10,5.696,1.907,2.377,,,,,,,,,,,,,,False
Q202300156,ACC00156,2023,5,1,988259.28,0.3574,R32,Logistics,167,936639.4,0.359,0.15–0.49,4,4.925,2.096,2.825,,,,,,,,,,,,,,False
Q202300157,ACC00157,2023,0,1,2197274.18,1.309,R23,Technology,317,2222083.06,1.2421,1.00–1.49,7,5.607,2.166,2.642,,,,,,,,,,,,,,False
Q202300158,ACC00158,2023,0,1,2028888.76,0.8045,R31,Healthcare,331,2040988.73,0.7632,0.50–0.99,1,6.06,1.539,3.951,,,,,,,,,,,,,,False
Q202300159,ACC00159,2023,15,0,1509615.07,0.5926,R39,Professional services,178,1387385.22,0.5196,0.50–0.99,8,6.031,1.742,3.346,,,,,,,,,,,,,,False
Q202300160,ACC00160,2023,15,1,3515949.0,1.3565,R34,Financial services,277,3197976.55,1.343,1.00–1.49,5,6.024,0.869,3.562,,,,,,,,,,,,,,False
Q202300161,ACC00161,2023,20,1,676906.13,0.208,R04,Manufacturing,91,587971.55,0.2751,0.15–0.49,4,5.506,2.886,3.088,,,,,,,,,,,,,,False
Q202300162,ACC00162,2023,5,1,2119676.51,2.959,R23,Manufacturing,192,1978949.11,2.9873,2.50–5.00,1,5.607,2.166,2.642,,,,,,,,,,,,,,False
Q202300163,ACC00163,2023,15,1,1015968.74,1.5349,R20,Manufacturing,151,955339.1,1.4604,1.00–1.49,9,6.455,1.68,4.003,,,,,,,,,,,,,,False
Q202300164,ACC00164,2023,25,1,4286967.03,1.9788,R22,Hospitality,419,3464298.76,1.9855,1.50–2.49,12,6.388,1.245,4.347,,,,,,,,,,,,,,False
Q202300165,ACC00165,2023,15,0,754450.98,0.1943,R36,Healthcare,74,673376.55,0.1562,0.15–0.49,6,6.539,1.557,2.231,,,,,,,,,,,,,,False
Q202300166,ACC00166,2023,5,1,484590.5,0.9719,R05,Technology,72,485256.05,0.9538,0.50–0.99,11,5.382,2.275,3.796,,,,,,,,,,,,,,False
Q202300167,ACC00167,2023,-10,1,2240245.64,0.7259,R31,Retail,341,2558949.45,0.736,0.50–0.99,3,6.06,1.539,3.951,,,,,,,,,,,,,,False
Q202300168,ACC00168,2023,15,1,1530527.68,1.9124,R05,Professional services,202,1404100.72,1.9088,1.50–2.49,12,5.382,2.275,3.796,,,,,,,,,,,,,,False
Q202300169,ACC00169,2023,5,1,3644706.5,0.9042,R20,Professional services,749,3660945.07,0.9478,0.50–0.99,3,6.455,1.68,4.003,,,,,,,,,,,,,,False
Q202300170,ACC00170,2023,15,1,704705.76,0.7526,R10,Financial services,136,620263.88,0.745,0.50–0.99,10,6.622,1.416,4.098,,,,,,,,,,,,,,False
Q202300171,ACC00171,2023,5,1,937194.32,1.312,R45,Healthcare,175,872799.17,1.3919,1.00–1.49,8,6.557,2.116,3.778,,,,,,,,,,,,,,False
Q202300172,ACC00172,2023,10,1,761282.3,1.4285,R08,Financial services,120,753958.54,1.4083,1.00–1.49,12,5.912,1.592,3.233,,,,,,,,,,,,,,False
Q202300173,ACC00173,2023,-10,1,1704592.17,1.1821,R24,Technology,224,1913952.61,1.2063,1.00–1.49,10,4.632,1.054,6.357,,,,,,,,,,,,,,False
Q202300174,ACC00174,2023,20,1,3221681.42,1.8138,R25,Retail,328,2637979.39,1.7909,1.50–2.49,9,5.785,1.143,4.006,,,,,,,,,,,,,,False
Q202300175,ACC00175,2023,15,1,2073709.87,1.8003,R23,Hospitality,215,1892163.59,1.7088,1.50–2.49,2,5.607,2.166,2.642,,,,,,,,,,,,,,False
Q202300176,ACC00176,2023,10,1,2673657.08,0.21,R40,Manufacturing,376,2494537.56,0.2366,0.15–0.49,6,6.796,2.021,3.113,,,,,,,,,,,,,,False
Q202300177,ACC00177,2023,-10,1,336725.34,0.7442,R44,Hospitality,67,398350.7,0.7567,0.50–0.99,3,4.562,2.596,2.521,,,,,,,,,,,,,,False
Q202300178,ACC00178,2023,15,1,638708.17,2.2757,R35,Technology,74,572163.11,2.2307,1.50–2.49,2,5.424,1.901,4.92,,,,,,,,,,,,,,False
Q202300179,ACC00179,2023,-5,1,339130.94,0.3645,R43,Retail,62,354847.63,0.3362,0.15–0.49,10,6.448,2.811,2.638,,,,,,,,,,,,,,False
Q202300180,ACC00180,2023,-5,1,1806278.54,0.6654,R08,Financial services,284,2046642.4,0.6838,0.50–0.99,4,5.912,1.592,3.233,,,,,,,,,,,,,,False
Q202300181,ACC00181,2023,-10,1,663264.06,0.8543,R28,Professional services,114,770701.7,0.8644,0.50–0.99,6,5.578,2.691,2.547,,,,,,,,,,,,,,False
Q202300182,ACC00182,2023,5,1,1715068.39,1.8667,R40,Technology,174,1770522.38,1.8438,1.50–2.49,4,6.796,2.021,3.113,,,,,,,,,,,,,,False
Q202300183,ACC00183,2023,5,0,3176869.51,0.1904,R27,Manufacturing,548,3312943.01,0.2,0.15–0.49,4,5.756,1.129,3.181,,,,,,,,,,,,,,False
Q202300184,ACC00184,2023,20,1,2819787.42,0.8761,R11,Retail,362,2335885.69,0.768,0.50–0.99,2,6.086,1.264,3.886,,,,,,,,,,,,,,False
Q202300185,ACC00185,2023,0,0,1277883.04,0.2267,R42,Financial services,225,1297397.8,0.2354,0.15–0.49,3,5.459,2.631,3.842,,,,,,,,,,,,,,False
Q202300186,ACC00186,2023,5,1,3437575.67,1.3754,R21,Logistics,412,3239742.06,1.3942,1.00–1.49,11,6.288,1.973,3.375,,,,,,,,,,,,,,False
Q202300187,ACC00187,2023,5,1,3593165.09,0.7133,R05,Healthcare,492,3554325.49,0.6538,0.50–0.99,9,5.382,2.275,3.796,,,,,,,,,,,,,,False
Q202300188,ACC00188,2023,5,1,1910301.83,0.9209,R33,Retail,295,1951805.91,0.9014,0.50–0.99,3,5.225,2.295,3.243,,,,,,,,,,,,,,False
Q202300189,ACC00189,2023,15,1,8569151.22,0.7172,R03,Manufacturing,897,7470994.14,0.7639,0.50–0.99,12,6.801,1.503,3.485,,,,,,,,,,,,,,False
Q202300190,ACC00190,2023,5,1,1450676.17,0.7827,R05,Financial services,234,1389497.43,0.7673,0.50–0.99,10,5.382,2.275,3.796,,,,,,,,,,,,,,False
Q202300191,ACC00191,2023,5,1,2532508.02,0.3884,R39,Manufacturing,420,2498381.84,0.4446,0.15–0.49,7,6.031,1.742,3.346,,,,,,,,,,,,,,False
Q202300192,ACC00192,2023,-10,0,2380619.75,0.5874,R34,Professional services,317,2675718.41,0.6158,0.50–0.99,11,6.024,0.869,3.562,,,,,,,,,,,,,,False
Q202300193,ACC00193,2023,10,1,3924278.16,0.4111,R29,Retail,673,3834328.34,0.3681,0.15–0.49,6,6.353,2.087,3.243,,,,,,,,,,,,,,False
Q202300194,ACC00194,2023,-5,1,2293529.86,0.8128,R29,Technology,409,2526535.23,0.8617,0.50–0.99,3,6.353,2.087,3.243,,,,,,,,,,,,,,False
Q202300195,ACC00195,2023,15,0,2074650.94,0.6567,R14,Healthcare,317,1821335.93,0.674,0.50–0.99,3,6.168,2.655,2.22,,,,,,,,,,,,,,False
Q202300196,ACC00196,2023,0,1,3947219.69,0.8826,R47,Healthcare,617,4255094.89,0.9198,0.50–0.99,1,5.224,1.71,4.764,,,,,,,,,,,,,,False
Q202300197,ACC00197,2023,10,1,1595750.73,2.9811,R43,Hospitality,200,1556355.77,2.949,2.50–5.00,10,6.448,2.811,2.638,,,,,,,,,,,,,,False
Q202300198,ACC00198,2023,5,1,3859356.75,1.4442,R31,Professional services,667,3919031.49,1.4112,1.00–1.49,6,6.06,1.539,3.951,,,,,,,,,,,,,,False
Q202300199,ACC00199,2023,5,0,1331764.32,0.1812,R32,Logistics,252,1328767.53,0.2614,0.15–0.49,5,4.925,2.096,2.825,,,,,,,,,,,,,,False
Q202300200,ACC00200,2023,15,1,4844193.96,0.8336,R41,Professional services,822,4118103.22,0.7986,0.50–0.99,5,5.738,2.89,2.604,,,,,,,,,,,,,,False
Q202300201,ACC00201,2023,15,1,997307.64,0.8554,R16,Financial services,197,851628.06,0.8238,0.50–0.99,9,5.77,1.945,4.71,,,,,,,,,,,,,,False
Q202300202,ACC00202,2023,5,1,1257837.11,2.0399,R28,Hospitality,163,1223104.99,2.0142,1.50–2.49,10,5.578,2.691,2.547,,,,,,,,,,,,,,False
Q202300203,ACC00203,2023,10,1,2563377.47,0.6504,R02,Logistics,461,2354285.54,0.718,0.50–0.99,8,6.372,2.446,2.753,,,,,,,,,,,,,,False
Q202300204,ACC00204,2023,10,1,1431510.39,2.8565,R40,Healthcare,208,1385036.25,2.8931,2.50–5.00,1,6.796,2.021,3.113,,,,,,,,,,,,,,False
Q202300205,ACC00205,2023,10,1,6930278.5,0.6349,R13,Financial services,887,6359153.68,0.6772,0.50–0.99,4,6.285,1.878,3.272,,,,,,,,,,,,,,False
Q202300206,ACC00206,2023,0,0,2379730.02,1.3883,R26,Financial services,365,2342032.54,1.393,1.00–1.49,1,6.258,1.77,3.47,,,,,,,,,,,,,,False
Q202300207,ACC00207,2023,5,1,4308984.64,0.8091,R48,Professional services,622,4085906.45,0.7999,0.50–0.99,6,6.162,1.375,4.062,,,,,,,,,,,,,,False
Q202300208,ACC00208,2023,10,0,6311899.49,0.5029,R27,Financial services,769,5898649.48,0.5384,0.50–0.99,3,5.756,1.129,3.181,,,,,,,,,,,,,,False
Q202300209,ACC00209,2023,10,1,7687695.56,2.5873,R08,Hospitality,732,6867938.24,2.6758,2.50–5.00,11,5.912,1.592,3.233,,,,,,,,,,,,,,False
Q202300210,ACC00210,2023,10,0,1935561.86,0.2661,R15,Professional services,332,1839807.77,0.2492,0.15–0.49,10,6.813,1.534,2.978,,,,,,,,,,,,,,False
Q202300211,ACC00211,2023,15,1,3795723.62,2.2574,R47,Financial services,465,3504525.38,2.297,1.50–2.49,9,5.224,1.71,4.764,,,,,,,,,,,,,,False
Q202300212,ACC00212,2023,5,1,1370808.98,0.5903,R13,Financial services,228,1389451.45,0.6142,0.50–0.99,4,6.285,1.878,3.272,,,,,,,,,,,,,,False
Q202300213,ACC00213,2023,5,1,2084217.93,0.5167,R09,Technology,228,2096735.3,0.5227,0.50–0.99,4,5.482,2.321,3.675,,,,,,,,,,,,,,False
Q202300214,ACC00214,2023,0,1,2636502.18,2.001,R14,Logistics,430,2844043.93,1.9723,1.50–2.49,9,6.168,2.655,2.22,,,,,,,,,,,,,,False
Q202300215,ACC00215,2023,10,1,3672480.9,0.3528,R24,Healthcare,530,3305598.89,0.3085,0.15–0.49,12,4.632,1.054,6.357,,,,,,,,,,,,,,False
Q202300216,ACC00216,2023,0,1,467258.92,0.5892,R23,Retail,62,455427.11,0.6121,0.50–0.99,1,5.607,2.166,2.642,,,,,,,,,,,,,,False
Q202300217,ACC00217,2023,10,1,693516.25,0.396,R12,Technology,112,678336.19,0.3712,0.15–0.49,7,6.755,1.708,3.622,,,,,,,,,,,,,,False
Q202300218,ACC00218,2023,5,1,2901701.62,0.7108,R42,Financial services,360,2784545.57,0.6521,0.50–0.99,1,5.459,2.631,3.842,,,,,,,,,,,,,,False
Q202300219,ACC00219,2023,-15,1,1732350.95,0.2684,R15,Logistics,413,2214965.91,0.2503,0.15–0.49,3,6.813,1.534,2.978,,,,,,,,,,,,,,False
Q202300220,ACC00220,2023,5,1,1125611.94,0.5611,R28,Professional services,243,1074125.42,0.4887,0.15–0.49,11,5.578,2.691,2.547,,,,,,,,,,,,,,False
Q202300221,ACC00221,2023,-5,1,1103281.65,0.5492,R23,Retail,165,1172933.7,0.5881,0.50–0.99,10,5.607,2.166,2.642,,,,,,,,,,,,,,False
Q202300222,ACC00222,2023,5,1,1662755.21,1.3929,R34,Financial services,232,1556801.92,1.3421,1.00–1.49,5,6.024,0.869,3.562,,,,,,,,,,,,,,False
Q202300223,ACC00223,2023,10,0,1326402.63,0.5246,R34,Logistics,198,1216879.08,0.4726,0.15–0.49,11,6.024,0.869,3.562,,,,,,,,,,,,,,False
Q202300224,ACC00224,2023,20,1,5500329.92,4.4835,R34,Professional services,591,5018696.3,4.4508,2.50–5.00,12,6.024,0.869,3.562,,,,,,,,,,,,,,False
Q202300225,ACC00225,2023,5,1,2363779.86,2.1103,R12,Financial services,390,2413489.18,2.1172,1.50–2.49,2,6.755,1.708,3.622,,,,,,,,,,,,,,False
Q202300226,ACC00226,2023,0,1,900905.42,0.4683,R17,Technology,132,897781.65,0.5032,0.50–0.99,11,6.352,0.776,2.956,,,,,,,,,,,,,,False
Q202300227,ACC00227,2023,15,1,2667998.29,0.5011,R19,Manufacturing,349,2364170.58,0.4784,0.15–0.49,10,6.275,2.084,4.082,,,,,,,,,,,,,,False
Q202300228,ACC00228,2023,15,0,1109164.24,0.5556,R03,Technology,167,949489.73,0.5922,0.50–0.99,6,6.801,1.503,3.485,,,,,,,,,,,,,,False
Q202300229,ACC00229,2023,5,1,1148245.33,0.9528,R39,Technology,172,1126884.51,1.0088,1.00–1.49,1,6.031,1.742,3.346,,,,,,,,,,,,,,False
Q202300230,ACC00230,2023,10,1,2430044.15,0.6269,R33,Logistics,356,2212806.36,0.5865,0.50–0.99,12,5.225,2.295,3.243,,,,,,,,,,,,,,False
Q202300231,ACC00231,2023,5,1,859693.0,0.8431,R06,Hospitality,138,891014.16,0.7682,0.50–0.99,2,5.043,2.543,3.931,,,,,,,,,,,,,,False
Q202300232,ACC00232,2023,-15,1,424262.72,0.4288,R06,Technology,70,500224.74,0.4104,0.15–0.49,4,5.043,2.543,3.931,,,,,,,,,,,,,,False
Q202300233,ACC00233,2023,25,0,1147854.84,0.9022,R21,Hospitality,104,979974.57,0.9543,0.50–0.99,1,6.288,1.973,3.375,,,,,,,,,,,,,,False
Q202300234,ACC00234,2023,15,1,1642841.64,0.6319,R31,Retail,195,1528515.18,0.6113,0.50–0.99,11,6.06,1.539,3.951,,,,,,,,,,,,,,False
Q202300235,ACC00235,2023,15,1,1922275.23,0.451,R41,Professional services,221,1658889.34,0.4653,0.15–0.49,5,5.738,2.89,2.604,,,,,,,,,,,,,,False
Q202300236,ACC00236,2023,10,1,1460758.11,0.229,R25,Logistics,306,1433277.22,0.2295,0.15–0.49,6,5.785,1.143,4.006,,,,,,,,,,,,,,False
Q202300237,ACC00237,2023,5,1,1937642.96,0.8645,R14,Hospitality,260,1855242.35,0.8928,0.50–0.99,7,6.168,2.655,2.22,,,,,,,,,,,,,,False
Q202300238,ACC00238,2023,5,1,3068276.73,0.9695,R36,Healthcare,401,2845712.35,0.9082,0.50–0.99,9,6.539,1.557,2.231,,,,,,,,,,,,,,False
Q202300239,ACC00239,2023,10,1,2441684.36,0.5324,R35,Professional services,391,2414412.33,0.5473,0.50–0.99,1,5.424,1.901,4.92,,,,,,,,,,,,,,False
Q202300240,ACC00240,2023,5,1,1096170.73,0.5736,R14,Retail,182,1106544.7,0.4864,0.15–0.49,4,6.168,2.655,2.22,,,,,,,,,,,,,,False
Q202300241,ACC00241,2023,-10,1,395895.2,0.9578,R14,Financial services,72,460444.56,0.9474,0.50–0.99,1,6.168,2.655,2.22,,,,,,,,,,,,,,False
Q202300242,ACC00242,2023,-5,1,1929134.87,0.3342,R35,Hospitality,366,2072037.33,0.3331,0.15–0.49,2,5.424,1.901,4.92,,,,,,,,,,,,,,False
Q202300243,ACC00243,2023,15,1,4238875.06,0.4892,R35,Retail,548,3599660.15,0.4009,0.15–0.49,4,5.424,1.901,4.92,,,,,,,,,,,,,,False
Q202300244,ACC00244,2023,15,0,1893400.37,0.1693,R43,Healthcare,257,1639657.6,0.1519,0.15–0.49,3,6.448,2.811,2.638,,,,,,,,,,,,,,False
Q202300245,ACC00245,2023,20,1,3174037.51,0.8241,R04,Manufacturing,389,2575711.65,0.7773,0.50–0.99,6,5.506,2.886,3.088,,,,,,,,,,,,,,False
Q202300246,ACC00246,2023,-10,1,940166.37,0.2204,R04,Retail,152,1035850.18,0.3153,0.15–0.49,7,5.506,2.886,3.088,,,,,,,,,,,,,,False
Q202300247,ACC00247,2023,25,0,5446668.93,0.7415,R03,Professional services,761,4314208.19,0.7482,0.50–0.99,1,6.801,1.503,3.485,,,,,,,,,,,,,,False
Q202300248,ACC00248,2023,20,1,780519.69,2.5616,R45,Hospitality,116,679562.06,2.5696,2.50–5.00,10,6.557,2.116,3.778,,,,,,,,,,,,,,False
Q202300249,ACC00249,2023,-5,1,1902089.86,0.3341,R34,Retail,452,2168428.45,0.3028,0.15–0.49,9,6.024,0.869,3.562,,,,,,,,,,,,,,False
Q202300250,ACC00250,2023,5,1,2343190.96,0.8613,R46,Retail,398,2452047.34,0.874,0.50–0.99,8,5.818,1.932,3.845,,,,,,,,,,,,,,False
Q202300251,ACC00251,2023,20,1,1351661.48,0.5305,R07,Retail,169,1128291.57,0.4311,0.15–0.49,10,6.067,1.021,3.434,,,,,,,,,,,,,,False
Q202300252,ACC00252,2023,0,0,2967519.35,0.6775,R40,Technology,548,2907246.82,0.6392,0.50–0.99,6,6.796,2.021,3.113,,,,,,,,,,,,,,False
Q202300253,ACC00253,2023,5,0,1296958.94,0.8189,R07,Manufacturing,251,1200759.97,0.7461,0.50–0.99,7,6.067,1.021,3.434,,,,,,,,,,,,,,False
Q202300254,ACC00254,2023,0,1,821762.24,1.0677,R29,Healthcare,85,802928.95,1.0709,1.00–1.49,6,6.353,2.087,3.243,,,,,,,,,,,,,,False
Q202300255,ACC00255,2023,-15,0,748425.91,0.369,R22,Hospitality,125,937164.37,0.4026,0.15–0.49,12,6.388,1.245,4.347,,,,,,,,,,,,,,False
Q202300256,ACC00256,2023,-5,1,610193.73,0.7218,R18,Logistics,122,692860.16,0.8022,0.50–0.99,12,5.769,1.981,3.24,,,,,,,,,,,,,,False
Q202300257,ACC00257,2023,-10,0,496713.76,0.7229,R28,Retail,76,587589.75,0.8359,0.50–0.99,11,5.578,2.691,2.547,,,,,,,,,,,,,,False
Q202300258,ACC00258,2023,5,1,3627011.6,0.8522,R07,Financial services,406,3487717.12,0.8425,0.50–0.99,3,6.067,1.021,3.434,,,,,,,,,,,,,,False
Q202300259,ACC00259,2023,-5,1,1662075.17,0.6861,R17,Financial services,284,1782039.72,0.6839,0.50–0.99,4,6.352,0.776,2.956,,,,,,,,,,,,,,False
Q202300260,ACC00260,2023,-5,1,761104.24,0.4823,R32,Healthcare,142,815346.49,0.4358,0.15–0.49,11,4.925,2.096,2.825,,,,,,,,,,,,,,False
Q202300261,ACC00261,2023,5,0,1701683.14,0.094,R14,Manufacturing,313,1779813.13,0.1661,0.15–0.49,6,6.168,2.655,2.22,,,,,,,,,,,,,,False
Q202300262,ACC00262,2023,0,1,576267.0,0.9776,R30,Manufacturing,94,631479.25,0.9473,0.50–0.99,10,5.696,1.907,2.377,,,,,,,,,,,,,,False
Q202300263,ACC00263,2023,0,1,4110066.53,0.3153,R29,Hospitality,743,4120025.05,0.2663,0.15–0.49,1,6.353,2.087,3.243,,,,,,,,,,,,,,False
Q202300264,ACC00264,2023,20,0,4553921.7,0.5782,R01,Professional services,581,3833105.86,0.5567,0.50–0.99,2,5.669,1.971,2.571,,,,,,,,,,,,,,False
Q202300265,ACC00265,2023,10,1,3655509.86,0.4259,R02,Professional services,564,3406960.27,0.5046,0.50–0.99,3,6.372,2.446,2.753,,,,,,,,,,,,,,False
Q202300266,ACC00266,2023,5,1,2184153.54,0.7986,R17,Manufacturing,342,2079487.23,0.8177,0.50–0.99,11,6.352,0.776,2.956,,,,,,,,,,,,,,False
Q202300267,ACC00267,2023,5,1,1543603.45,0.3292,R23,Financial services,256,1542191.75,0.3612,0.15–0.49,6,5.607,2.166,2.642,,,,,,,,,,,,,,False
Q202300268,ACC00268,2023,5,1,5556204.86,1.1795,R12,Technology,694,5407449.19,1.2219,1.00–1.49,1,6.755,1.708,3.622,,,,,,,,,,,,,,False
Q202300269,ACC00269,2023,10,0,13122434.33,0.7209,R29,Manufacturing,1662,12730093.42,0.7228,0.50–0.99,9,6.353,2.087,3.243,,,,,,,,,,,,,,False
Q202300270,ACC00270,2023,0,1,880856.81,0.6673,R21,Logistics,157,966814.5,0.6172,0.50–0.99,3,6.288,1.973,3.375,,,,,,,,,,,,,,False
Q202300271,ACC00271,2023,15,1,3436032.32,2.3332,R41,Healthcare,413,2933606.46,2.302,1.50–2.49,1,5.738,2.89,2.604,,,,,,,,,,,,,,False
Q202300272,ACC00272,2023,25,1,1180932.69,0.9592,R47,Financial services,159,931335.44,0.9247,0.50–0.99,10,5.224,1.71,4.764,,,,,,,,,,,,,,False
Q202300273,ACC00273,2023,10,1,3326274.69,1.0642,R41,Technology,417,3222740.47,1.105,1.00–1.49,3,5.738,2.89,2.604,,,,,,,,,,,,,,False
Q202300274,ACC00274,2023,-5,1,1735648.4,4.5065,R35,Financial services,317,1934190.25,4.4499,2.50–5.00,5,5.424,1.901,4.92,,,,,,,,,,,,,,False
Q202300275,ACC00275,2023,-5,1,4295256.01,0.2918,R09,Manufacturing,649,4393960.92,0.2967,0.15–0.49,9,5.482,2.321,3.675,,,,,,,,,,,,,,False
Q202300276,ACC00276,2023,10,0,995615.45,0.9527,R45,Retail,180,886571.69,0.9139,0.50–0.99,4,6.557,2.116,3.778,,,,,,,,,,,,,,False
Q202300277,ACC00277,2023,5,1,1030431.57,2.3218,R33,Hospitality,131,957626.08,2.25,1.50–2.49,9,5.225,2.295,3.243,,,,,,,,,,,,,,False
Q202300278,ACC00278,2023,5,1,684017.87,1.6457,R38,Financial services,71,642584.42,1.7436,1.50–2.49,2,5.278,1.938,2.579,,,,,,,,,,,,,,False
Q202300279,ACC00279,2023,25,1,3583394.15,2.465,R23,Technology,397,2842205.06,2.3617,1.50–2.49,12,5.607,2.166,2.642,,,,,,,,,,,,,,False
Q202300280,ACC00280,2023,15,1,1868359.83,0.4736,R23,Retail,250,1723443.97,0.4453,0.15–0.49,4,5.607,2.166,2.642,,,,,,,,,,,,,,False
Q202300281,ACC00281,2023,25,1,708988.86,0.5276,R40,Manufacturing,92,611445.95,0.5304,0.50–0.99,12,6.796,2.021,3.113,,,,,,,,,,,,,,False
Q202300282,ACC00282,2023,-15,1,647401.71,0.7208,R33,Financial services,120,772178.5,0.724,0.50–0.99,9,5.225,2.295,3.243,,,,,,,,,,,,,,False
Q202300283,ACC00283,2023,20,1,2545456.16,0.3209,R07,Hospitality,274,2119107.45,0.3436,0.15–0.49,8,6.067,1.021,3.434,,,,,,,,,,,,,,False
Q202300284,ACC00284,2023,15,0,1624162.65,0.4113,R34,Financial services,217,1451036.66,0.3819,0.15–0.49,11,6.024,0.869,3.562,,,,,,,,,,,,,,False
Q202300285,ACC00285,2023,10,1,827236.53,0.6432,R12,Hospitality,101,812398.94,0.6501,0.50–0.99,12,6.755,1.708,3.622,,,,,,,,,,,,,,False
Q202300286,ACC00286,2023,10,0,3106553.3,1.0357,R38,Financial services,549,3072670.26,0.9232,0.50–0.99,11,5.278,1.938,2.579,,,,,,,,,,,,,,False
Q202300287,ACC00287,2023,10,1,1008862.41,0.4903,R19,Professional services,162,968941.7,0.5299,0.50–0.99,7,6.275,2.084,4.082,,,,,,,,,,,,,,False
Q202300288,ACC00288,2023,5,1,2951837.05,0.3784,R01,Technology,509,3088267.47,0.4204,0.15–0.49,8,5.669,1.971,2.571,,,,,,,,,,,,,,False
Q202300289,ACC00289,2023,5,1,4024606.84,1.8787,R21,Retail,497,3907825.88,1.8297,1.50–2.49,2,6.288,1.973,3.375,,,,,,,,,,,,,,False
Q202300290,ACC00290,2023,15,1,3134073.97,0.8056,R42,Retail,580,2934651.61,0.8285,0.50–0.99,2,5.459,2.631,3.842,,,,,,,,,,,,,,False
Q202300291,ACC00291,2023,0,1,4383941.1,0.9289,R06,Retail,698,4307240.94,1.0022,1.00–1.49,8,5.043,2.543,3.931,,,,,,,,,,,,,,False
Q202300292,ACC00292,2023,5,1,907610.13,0.7025,R13,Healthcare,89,869519.17,0.7026,0.50–0.99,2,6.285,1.878,3.272,,,,,,,,,,,,,,False
Q202300293,ACC00293,2023,5,1,1574069.13,0.9587,R38,Financial services,250,1492434.66,0.9665,0.50–0.99,3,5.278,1.938,2.579,,,,,,,,,,,,,,False
Q202300294,ACC00294,2023,10,1,3850286.54,0.5022,R04,Technology,573,3452914.26,0.4611,0.15–0.49,9,5.506,2.886,3.088,,,,,,,,,,,,,,False
Q202300295,ACC00295,2023,-15,1,630555.6,0.6842,R01,Retail,143,738513.22,0.7027,0.50–0.99,11,5.669,1.971,2.571,,,,,,,,,,,,,,False
Q202300296,ACC00296,2023,10,1,632020.05,0.4264,R10,Logistics,98,623537.85,0.4645,0.15–0.49,11,6.622,1.416,4.098,,,,,,,,,,,,,,False
Q202300297,ACC00297,2023,20,1,1124736.26,0.4748,R02,Manufacturing,146,953184.17,0.4547,0.15–0.49,3,6.372,2.446,2.753,,,,,,,,,,,,,,False
Q202300298,ACC00298,2023,5,1,1490063.07,0.947,R04,Hospitality,258,1413945.15,0.8664,0.50–0.99,5,5.506,2.886,3.088,,,,,,,,,,,,,,False
Q202300299,ACC00299,2023,0,1,1354840.5,0.6112,R33,Technology,241,1354639.58,0.5536,0.50–0.99,2,5.225,2.295,3.243,,,,,,,,,,,,,,False
Q202300300,ACC00300,2023,5,1,5255763.48,0.6488,R34,Manufacturing,705,4912651.4,0.6385,0.50–0.99,9,6.024,0.869,3.562,,,,,,,,,,,,,,False
Q202300301,ACC00301,2023,-10,1,817322.7,2.4353,R40,Logistics,139,968107.23,2.4541,1.50–2.49,10,6.796,2.021,3.113,,,,,,,,,,,,,,False
Q202300302,ACC00302,2023,5,0,1539413.66,0.5771,R42,Technology,311,1424039.55,0.5936,0.50–0.99,6,5.459,2.631,3.842,,,,,,,,,,,,,,False
Q202300303,ACC00303,2023,25,1,5509181.32,2.1421,R43,Retail,422,4369305.28,2.1691,1.50–2.49,3,6.448,2.811,2.638,,,,,,,,,,,,,,False
Q202300304,ACC00304,2023,10,1,949288.04,0.5246,R22,Healthcare,123,899490.57,0.5441,0.50–0.99,3,6.388,1.245,4.347,,,,,,,,,,,,,,False
Q202300305,ACC00305,2023,15,1,1621198.38,4.2377,R44,Retail,164,1530740.85,4.2264,2.50–5.00,11,4.562,2.596,2.521,,,,,,,,,,,,,,False
Q202300306,ACC00306,2023,10,1,3217490.42,1.1101,R04,Hospitality,352,2872314.29,1.0478,1.00–1.49,8,5.506,2.886,3.088,,,,,,,,,,,,,,False
Q202300307,ACC00307,2023,10,1,1007464.52,4.3831,R30,Retail,129,938581.52,4.3749,2.50–5.00,9,5.696,1.907,2.377,,,,,,,,,,,,,,False
Q202300308,ACC00308,2023,5,1,2462682.73,0.4166,R33,Logistics,337,2470776.31,0.4199,0.15–0.49,5,5.225,2.295,3.243,,,,,,,,,,,,,,False
Q202300309,ACC00309,2023,0,0,1410501.25,0.9372,R12,Logistics,218,1526812.56,0.9376,0.50–0.99,5,6.755,1.708,3.622,,,,,,,,,,,,,,False
Q202300310,ACC00310,2023,5,1,3329804.44,0.7685,R36,Manufacturing,501,3420494.44,0.7431,0.50–0.99,1,6.539,1.557,2.231,,,,,,,,,,,,,,False
Q202300311,ACC00311,2023,20,1,601273.86,3.7049,R34,Logistics,66,489123.17,3.7293,2.50–5.00,7,6.024,0.869,3.562,,,,,,,,,,,,,,False
