account_id,rating_region,industry,renewal_month,covered_lives_2025,annual_premium_2025,latest_risk_score,risk_band,latest_premium,paid_claims,latest_mlr,latest_claim_count,latest_claim_frequency,latest_claim_severity,median_claim,p90_claim,max_claim,claims_premium_gap,loss_making,unemployment_rate_2025,renewed_flag_2023,renewed_flag_2024,renewed_flag_2025,quoted_rate_change_pct_2023,quoted_rate_change_pct_2024,quoted_rate_change_pct_2025,quoted_annual_premium_2023,quoted_annual_premium_2024,quoted_annual_premium_2025,risk_score_at_quote_2023,risk_score_at_quote_2024,risk_score_at_quote_2025,renewal_count_3yr,renewal_rate_3yr,rate_change_mean_3yr,rate_change_slope,risk_score_change,historical_loss_making_indicator,three_year_average_mlr,claims_trend
ACC00068,R37,Retail,9,403,2666916.8,0.7087,0.50–0.99,2362661.54,1587528.23,0.6719236772271664,298,0.739454094292804,5327.275939597315,1688.0549999999998,10394.458000000004,121401.98,-775133.31,False,4.946,1.0,1.0,1.0,15.0,-5.0,-5.0,2969590.26,2458305.15,2362661.54,0.7459,0.6784,0.8578,3.0,1.0,1.6666666666666667,-10.0,0.1119,0,,
ACC00069,R16,Professional services,10,117,980469.29,0.5882,0.50–0.99,978572.92,464491.95,0.47466258314199006,77,0.6581196581196581,6032.362987012987,1812.8,14161.016000000001,64526.64,-514080.97000000003,False,4.115,1.0,1.0,1.0,0.0,20.0,0.0,940287.76,1169711.06,978572.92,0.5648,0.6141,0.5624,3.0,1.0,6.666666666666667,0.0,-0.0023999999999999577,0,,
ACC00070,R15,Manufacturing,2,275,1895955.39,1.2779,1.00–1.49,2083241.23,1730578.26,0.8307142903464905,220,0.8,7866.264818181819,2535.4049999999997,20145.378999999997,99585.85,-352662.97,False,2.489,1.0,1.0,1.0,-5.0,0.0,10.0,1743623.08,1948538.71,2083241.23,1.2962,1.2774,1.2791,3.0,1.0,1.6666666666666667,7.5,-0.017100000000000115,0,,
ACC00071,R37,Retail,5,657,4369703.84,0.9798,0.50–0.99,5119010.91,2282772.42,0.4459401357282905,443,0.6742770167427702,5152.985146726862,1674.84,13652.834000000012,135402.67,-2836238.49,False,4.946,1.0,1.0,1.0,5.0,10.0,15.0,4604076.21,4774498.03,5119010.91,0.9451,0.9045,1.025,3.0,1.0,10.0,5.0,0.07989999999999986,0,,
ACC00072,R14,Technology,6,302,2637973.5,0.9869,0.50–0.99,2262205.45,1010091.76,0.4465075265378748,189,0.6258278145695364,5344.400846560847,1990.14,11186.410000000016,87010.3,-1252113.6900000002,False,4.013,1.0,1.0,1.0,-5.0,5.0,-10.0,2403564.41,2573972.23,2262205.45,1.0062,1.0175,0.9867,3.0,1.0,-3.3333333333333335,-2.5,-0.019499999999999962,0,,
ACC00073,R12,Hospitality,7,145,733979.62,0.2185,0.15–0.49,702069.83,366369.57,0.5218420651974178,74,0.5103448275862069,4950.940135135135,1400.1399999999999,9349.077000000005,64685.86,-335700.25999999995,False,2.083,0.0,1.0,1.0,-5.0,20.0,5.0,671556.63,874292.29,702069.83,0.1993,0.2669,0.2139,2.0,0.6666666666666666,6.666666666666667,5.0,0.014600000000000002,0,,
ACC00074,R11,Manufacturing,7,229,1130100.57,0.4682,0.15–0.49,1186136.39,345701.23,0.29145149994091324,116,0.5065502183406113,2980.1830172413793,1518.6100000000001,7361.425,32805.31,-840435.1599999999,False,3.905,1.0,1.0,1.0,0.0,10.0,10.0,1069341.36,1165348.02,1186136.39,0.4798,0.4865,0.4721,3.0,1.0,6.666666666666667,5.0,-0.007699999999999985,0,,
ACC00075,R39,Professional services,6,475,3395207.38,1.2827,1.00–1.49,4185438.99,3124628.78,0.7465474439994165,398,0.8378947368421052,7850.826080402009,2578.075,17008.235000000004,247041.68,-1060810.2100000004,False,3.907,1.0,1.0,0.0,0.0,-15.0,20.0,3169776.32,2719570.11,4185438.99,1.2733,1.2226,1.3613,2.0,0.6666666666666666,1.6666666666666667,10.0,0.08799999999999986,0,,
ACC00076,R12,Professional services,2,280,2145784.7,0.7795,0.50–0.99,2375093.98,807503.42,0.3399879864964333,179,0.6392857142857142,4511.192290502793,1719.18,9314.128000000012,56678.51,-1567590.56,False,2.083,1.0,1.0,1.0,0.0,15.0,10.0,2113859.07,2261287.68,2375093.98,0.7709,0.7316,0.7535,3.0,1.0,8.333333333333334,5.0,-0.017400000000000082,0,,
ACC00077,R17,Manufacturing,8,124,827756.15,0.6999,0.50–0.99,892823.0,498040.22,0.5578263776806824,86,0.6935483870967742,5791.165348837209,1988.43,10857.855,160486.59,-394782.78,False,4.335,1.0,1.0,1.0,0.0,-5.0,5.0,826115.01,761299.82,892823.0,0.693,0.6494,0.6424,3.0,1.0,0.0,2.5,-0.05059999999999998,0,,
ACC00078,R28,Healthcare,5,191,1388602.23,0.6622,0.50–0.99,1455683.46,614951.11,0.42244837349460573,139,0.7277486910994765,4424.108705035971,1901.04,11492.868000000004,82886.07,-840732.35,False,4.766,1.0,1.0,1.0,20.0,5.0,15.0,1614162.22,1416018.82,1455683.46,0.6944,0.6146,0.6751,3.0,1.0,13.333333333333334,-2.5,-0.019299999999999984,0,,
ACC00079,R28,Manufacturing,5,959,8332654.32,1.2501,1.00–1.49,9438891.03,6595710.46,0.6987802316009999,798,0.8321167883211679,8265.301328320802,2742.775,19400.263000000006,220868.07,-2843180.5699999994,False,4.766,1.0,1.0,1.0,20.0,5.0,10.0,9764147.84,8698107.59,9438891.03,1.2273,1.1689,1.2663,3.0,1.0,11.666666666666666,-5.0,0.038999999999999924,0,,
ACC00080,R33,Financial services,6,228,1818447.89,3.9203,2.50–5.00,1950381.89,6038656.06,3.0961403461349817,349,1.530701754385965,17302.739426934095,5939.4,42423.18999999997,336215.59,4088274.17,True,4.307,1.0,1.0,1.0,-10.0,-15.0,5.0,1551519.2,1439868.13,1950381.89,3.9061,3.9942,3.8652,3.0,1.0,-6.666666666666667,7.5,-0.040899999999999714,1,,
ACC00081,R21,Professional services,4,115,729172.02,0.5221,0.50–0.99,616588.79,316103.41,0.5126648669691188,75,0.6521739130434783,4214.712133333333,1535.36,12691.322000000015,29921.62,-300485.38000000006,False,3.693,1.0,0.0,1.0,-5.0,10.0,-10.0,688553.38,782504.19,616588.79,0.5061,0.4568,0.4637,2.0,0.6666666666666666,-1.6666666666666667,-2.5,-0.04239999999999999,0,,
ACC00082,R35,Manufacturing,5,234,1362646.99,1.3637,1.00–1.49,1396393.79,1648841.78,1.1807856722135666,218,0.9316239316239316,7563.494403669725,3008.2749999999996,19623.031000000006,91916.0,252447.99,True,3.086,1.0,1.0,1.0,5.0,0.0,0.0,1400875.76,1330939.35,1396393.79,1.3629,1.4158,1.4058,3.0,1.0,1.6666666666666667,-2.5,0.04289999999999994,1,,
ACC00083,R42,Manufacturing,3,290,3140784.07,0.7914,0.50–0.99,3768090.58,787538.42,0.20900198742037673,186,0.6413793103448275,4234.077526881721,1985.175,10353.154999999999,49004.77,-2980552.16,False,3.317,1.0,1.0,0.0,0.0,20.0,20.0,2937980.38,3438474.71,3768090.58,0.8044,0.8246,0.7361,2.0,0.6666666666666666,13.333333333333334,10.0,-0.06830000000000003,0,,
ACC00084,R30,Professional services,4,678,4996571.31,1.0772,1.00–1.49,4938009.92,4065746.26,0.8233572483386181,615,0.9070796460176991,6610.9695284552845,2467.13,14805.694000000003,179746.53,-872263.6600000001,False,3.218,1.0,1.0,1.0,5.0,15.0,5.0,5387602.47,5629742.41,4938009.92,1.0904,1.1622,1.0434,3.0,1.0,8.333333333333334,0.0,-0.04699999999999993,0,,
ACC00085,R01,Hospitality,1,455,3011790.5,0.4284,0.15–0.49,2492317.11,822366.89,0.32996077694142223,220,0.4835164835164835,3738.0313181818183,1314.6799999999998,8947.493999999999,56786.17,-1669950.2199999997,False,3.721,1.0,1.0,1.0,15.0,0.0,-10.0,3351750.15,3091432.55,2492317.11,0.3728,0.4468,0.4472,3.0,1.0,1.6666666666666667,-12.5,0.07439999999999997,0,,
ACC00086,R45,Healthcare,9,169,1023612.37,0.689,0.50–0.99,1237265.62,664352.53,0.5369522269599635,103,0.6094674556213018,6450.024563106796,1842.75,14859.653999999995,80641.01,-572913.0900000001,False,3.438,1.0,1.0,0.0,0.0,25.0,20.0,1010535.58,1310941.6,1237265.62,0.5881,0.7166,0.7618,2.0,0.6666666666666666,15.0,10.0,0.17370000000000008,0,,
ACC00087,R27,Logistics,9,118,1177213.46,1.4605,1.00–1.49,1190318.14,676842.46,0.568623158175175,78,0.6610169491525424,8677.467435897435,2410.6450000000004,23724.639999999985,93359.77,-513475.67999999993,False,3.276,1.0,0.0,1.0,5.0,20.0,0.0,1240719.31,1428977.48,1190318.14,1.4517,1.4701,1.4155,2.0,0.6666666666666666,8.333333333333334,-2.5,-0.03620000000000001,0,,
ACC00088,R13,Healthcare,8,267,1934081.48,2.4163,1.50–2.49,1874506.18,2848196.65,1.5194383888347596,294,1.101123595505618,9687.743707482992,3836.58,25168.493999999984,139935.0,973690.47,True,2.464,1.0,1.0,1.0,10.0,10.0,-5.0,1975430.59,2112960.23,1874506.18,2.4112,2.3058,2.4972,3.0,1.0,5.0,-7.5,0.08599999999999985,1,,
ACC00089,R19,Professional services,2,476,3714016.48,0.3667,0.15–0.49,3732390.31,608830.29,0.1631207455363906,218,0.4579831932773109,2792.7994954128444,1031.5149999999999,8628.452000000001,51687.79,-3123560.02,False,4.492,1.0,1.0,0.0,-5.0,20.0,10.0,3462078.86,4577288.54,3732390.31,0.4133,0.3398,0.4012,2.0,0.6666666666666666,8.333333333333334,7.5,-0.0121,0,,
ACC00090,R20,Logistics,7,87,599301.01,1.3256,1.00–1.49,638429.47,477248.89,0.7475358084582155,93,1.0689655172413792,5131.708494623656,2546.91,12424.838,31454.14,-161180.57999999996,False,3.155,1.0,1.0,1.0,15.0,10.0,5.0,658544.89,658790.72,638429.47,1.3236,1.3033,1.2806,3.0,1.0,10.0,-5.0,-0.04300000000000015,0,,
ACC00091,R40,Logistics,1,449,2839327.97,0.6745,0.50–0.99,2757215.38,1666573.79,0.6044409160375422,326,0.7260579064587973,5112.1895398773,1675.5149999999999,9411.150000000001,115114.55,-1090641.5899999999,False,3.722,1.0,0.0,1.0,15.0,10.0,-5.0,3038265.43,3128397.58,2757215.38,0.7203,0.603,0.6167,2.0,0.6666666666666666,6.666666666666667,-10.0,-0.10360000000000003,0,,
ACC00092,R16,Financial services,12,245,1738332.81,0.8585,0.50–0.99,1889849.5,756705.04,0.4004049211326087,149,0.6081632653061224,5078.557315436242,1724.88,15753.71400000001,65021.36,-1133144.46,False,4.115,1.0,1.0,1.0,15.0,10.0,15.0,1890274.09,1806889.72,1889849.5,0.835,0.9095,0.8396,3.0,1.0,13.333333333333334,0.0,0.0046000000000000485,0,,
ACC00093,R07,Financial services,5,717,4435214.67,1.1236,1.00–1.49,4370616.38,5197069.18,1.189092962672693,638,0.8898186889818689,8145.8764576802505,2967.825,19330.920000000013,205205.99,826452.7999999998,True,3.359,1.0,1.0,1.0,20.0,-5.0,0.0,5348692.42,4289552.25,4370616.38,1.1175,1.1449,1.1457,3.0,1.0,5.0,-10.0,0.028200000000000003,1,,
ACC00094,R28,Manufacturing,1,146,1007144.99,0.6851,0.50–0.99,1027480.57,532976.89,0.5187221107256559,103,0.7054794520547946,5174.532912621359,2118.24,10405.411999999998,97471.07,-494503.67999999993,False,4.766,1.0,1.0,1.0,0.0,0.0,5.0,986602.84,985599.28,1027480.57,0.6485,0.6333,0.7674,3.0,1.0,1.6666666666666667,2.5,0.1189,0,,
ACC00095,R38,Manufacturing,8,373,1686274.62,0.2523,0.15–0.49,2024311.01,650159.08,0.321175489728725,182,0.4879356568364611,3572.302637362637,1392.295,6886.075,97184.16,-1374151.9300000002,False,4.048,1.0,0.0,0.0,0.0,-5.0,25.0,1555719.67,1649363.95,2024311.01,0.2119,0.2172,0.2504,1.0,0.3333333333333333,6.666666666666667,12.5,0.038500000000000006,0,,
ACC00096,R03,Hospitality,6,176,1260549.6,0.9087,0.50–0.99,1337725.05,682124.04,0.5099134833424851,117,0.6647727272727273,5830.12,3064.24,14818.410000000005,42811.55,-655601.01,False,3.009,1.0,1.0,1.0,5.0,0.0,5.0,1348226.66,1184908.37,1337725.05,0.9549,0.9325,0.9318,3.0,1.0,3.3333333333333335,0.0,-0.02310000000000001,0,,
ACC00097,R23,Technology,2,166,1305907.36,0.542,0.50–0.99,1112483.59,591590.01,0.5317741450909851,110,0.6626506024096386,5378.091,2103.87,14541.320000000002,78537.81,-520893.5800000001,False,3.089,1.0,1.0,1.0,-5.0,5.0,-15.0,1235427.43,1385760.85,1112483.59,0.5485,0.5771,0.53,3.0,1.0,-5.0,-5.0,-0.01849999999999996,0,,
ACC00098,R34,Retail,1,648,5025451.23,0.5971,0.50–0.99,4029254.8,2633141.69,0.6535058765705262,481,0.7422839506172839,5474.3070478170475,1965.05,12805.16,119454.38,-1396113.1099999999,False,4.089,0.0,1.0,1.0,15.0,5.0,-15.0,5694780.68,5425295.07,4029254.8,0.646,0.6411,0.6318,2.0,0.6666666666666666,1.6666666666666667,-15.0,-0.01419999999999999,0,,
ACC00099,R06,Manufacturing,4,106,693635.45,0.9621,0.50–0.99,851175.85,386591.37,0.45418507820681236,66,0.6226415094339622,5857.445,1324.9450000000002,13877.355,100523.63,-464584.48,False,3.972,0.0,0.0,1.0,15.0,25.0,25.0,750745.45,815162.04,851175.85,0.9738,0.9572,0.9399,1.0,0.3333333333333333,21.666666666666668,5.0,-0.03390000000000004,0,,
ACC00100,R24,Logistics,5,720,5540016.81,0.541,0.50–0.99,5157695.79,2430297.17,0.47119823831253915,502,0.6972222222222222,4841.2294223107565,1889.58,11787.701000000001,93300.32,-2727398.62,False,3.647,1.0,1.0,1.0,10.0,10.0,-5.0,6159152.52,5740211.64,5157695.79,0.5417,0.4635,0.5746,3.0,1.0,5.0,-7.5,0.03290000000000004,0,,
ACC00101,R33,Healthcare,7,348,2104519.77,1.3028,1.00–1.49,2497482.66,2104416.39,0.8426150153931399,312,0.896551724137931,6744.924326923077,2787.9750000000004,17786.625000000044,83780.17,-393066.27,False,4.307,1.0,1.0,1.0,15.0,0.0,20.0,2253892.94,1944771.67,2497482.66,1.3059,1.255,1.2565,3.0,1.0,11.666666666666666,2.5,-0.04940000000000011,0,,
ACC00102,R41,Logistics,11,144,840697.49,1.3049,1.00–1.49,889212.18,744725.78,0.8375118973291616,113,0.7847222222222222,6590.493628318584,2870.27,15734.689999999997,100668.4,-144486.40000000002,False,3.573,1.0,1.0,1.0,0.0,15.0,5.0,860227.95,889295.42,889212.18,1.3569,1.2978,1.3325,3.0,1.0,6.666666666666667,2.5,-0.024399999999999977,0,,
ACC00103,R06,Logistics,3,138,948971.54,0.4527,0.15–0.49,953469.37,209325.38,0.2195407493792905,60,0.43478260869565216,3488.7563333333333,1261.315,9036.315999999999,24574.77,-744143.99,False,3.972,0.0,1.0,1.0,20.0,10.0,0.0,1063325.13,1048812.82,953469.37,0.5272,0.5115,0.4084,2.0,0.6666666666666666,10.0,-10.0,-0.11880000000000002,0,,
ACC00104,R46,Professional services,6,922,5298850.57,0.962,0.50–0.99,5370673.29,4037335.2399999998,0.751737263094624,695,0.7537960954446855,5809.115453237409,1743.76,12336.856000000002,173542.72,-1333338.0500000003,False,4.229,1.0,1.0,1.0,10.0,0.0,5.0,5631153.75,5435485.86,5370673.29,0.9352,0.9362,0.9514,3.0,1.0,5.0,-2.5,0.016199999999999992,0,,
ACC00105,R06,Professional services,9,220,1613065.48,0.8238,0.50–0.99,1698682.16,1040499.31,0.612533253425114,171,0.7772727272727272,6084.791286549708,1947.87,17071.64,90031.52,-658182.8499999999,False,3.972,1.0,1.0,1.0,25.0,20.0,10.0,1916123.73,1812034.98,1698682.16,0.8153,0.8104,0.8127,3.0,1.0,18.333333333333332,-7.5,-0.0026000000000000467,0,,
ACC00106,R09,Professional services,7,349,2084794.92,0.5203,0.50–0.99,1902807.9,883262.77,0.4641891438436849,232,0.664756446991404,3807.1671120689657,1538.705,9117.495000000003,34048.31,-1019545.1299999999,False,3.67,1.0,1.0,1.0,0.0,20.0,0.0,1897822.73,2309745.84,1902807.9,0.5629,0.5092,0.5475,3.0,1.0,6.666666666666667,0.0,-0.01539999999999997,0,,
ACC00107,R48,Financial services,1,122,808446.36,1.1186,1.00–1.49,830423.11,675277.51,0.8131728294507604,101,0.8278688524590164,6685.915940594059,2653.35,12077.37,92966.3,-155145.59999999998,False,3.414,1.0,1.0,0.0,0.0,0.0,0.0,824240.36,828819.08,830423.11,1.1254,1.0606,1.1275,2.0,0.6666666666666666,0.0,0.0,0.0020999999999999908,0,,
ACC00108,R38,Professional services,8,333,2347476.01,2.3581,1.50–2.49,2367561.46,4430816.26,1.8714683166028558,377,1.132132132132132,11752.828275862068,3790.95,33596.392000000014,245161.6,2063254.7999999998,True,4.048,1.0,1.0,1.0,5.0,10.0,5.0,2287837.91,2630657.83,2367561.46,2.3931,2.4516,2.3367,3.0,1.0,6.666666666666667,0.0,-0.056400000000000006,1,,
ACC00109,R05,Manufacturing,7,735,4697831.97,0.5434,0.50–0.99,4654010.32,2249689.94,0.48338739824710997,455,0.6190476190476191,4944.373494505495,1628.3,12001.80800000001,166740.2,-2404320.3800000004,False,3.266,0.0,1.0,1.0,0.0,-10.0,0.0,4476475.5,4093770.51,4654010.32,0.5867,0.5257,0.5189,2.0,0.6666666666666666,-3.3333333333333335,0.0,-0.06779999999999997,0,,
ACC00110,R35,Manufacturing,7,133,783622.96,1.3151,1.00–1.49,716055.45,969558.76,1.3540274848826304,109,0.8195488721804511,8895.034495412845,3227.05,19290.7,179295.03,253503.31000000006,True,3.086,1.0,1.0,1.0,-15.0,-5.0,-5.0,658891.02,706906.43,716055.45,1.2682,1.3283,1.336,3.0,1.0,-8.333333333333334,5.0,0.06780000000000008,1,,
ACC00111,R26,Technology,8,792,4724008.68,0.8706,0.50–0.99,4462879.9,2358436.55,0.5284561993254624,520,0.6565656565656566,4535.454903846154,1800.645,11184.86,82028.71,-2104443.3500000006,False,3.633,1.0,1.0,1.0,10.0,0.0,-5.0,4995599.35,4440838.36,4462879.9,0.8763,0.8481,0.9278,3.0,1.0,1.6666666666666667,-7.5,0.05149999999999999,0,,
ACC00112,R24,Logistics,8,185,1053356.55,0.9322,0.50–0.99,1173116.85,630765.76,0.5376836587079965,125,0.6756756756756757,5046.12608,1972.97,11790.24600000001,111182.51,-542351.0900000001,False,3.647,0.0,1.0,0.0,-5.0,10.0,20.0,966012.56,1176394.33,1173116.85,0.8937,0.9157,0.8709,1.0,0.3333333333333333,8.333333333333334,12.5,-0.022800000000000042,0,,
ACC00113,R21,Technology,9,183,1203601.04,0.3947,0.15–0.49,1358059.91,480815.68,0.35404600081302745,87,0.47540983606557374,5526.617011494252,1044.45,7895.314000000008,94181.36,-877244.23,False,3.693,1.0,0.0,1.0,10.0,20.0,10.0,1331051.0,1348905.51,1358059.91,0.4446,0.4074,0.3947,2.0,0.6666666666666666,13.333333333333334,0.0,-0.0499,0,,
ACC00114,R38,Hospitality,5,243,1329436.29,1.6263,1.50–2.49,1379044.45,2553054.96,1.851321732232779,265,1.0905349794238683,9634.169660377358,3754.25,20896.42199999999,125686.43,1174010.51,True,4.048,1.0,1.0,1.0,20.0,25.0,10.0,1477580.26,1671718.29,1379044.45,1.6709,1.5991,1.6789,3.0,1.0,18.333333333333332,-5.0,0.008000000000000007,1,,
ACC00115,R36,Professional services,6,62,401955.84,0.617,0.50–0.99,413543.31,251469.69,0.6080854989529392,42,0.6774193548387096,5987.373571428571,3498.375,10573.066999999995,48235.3,-162073.62,False,3.502,1.0,1.0,1.0,25.0,10.0,10.0,488823.82,434285.76,413543.31,0.6219,0.6312,0.6387,3.0,1.0,15.0,-7.5,0.016800000000000037,0,,
ACC00116,R34,Hospitality,6,64,542212.37,0.7649,0.50–0.99,493687.06,167262.42,0.3388025199607217,53,0.828125,3155.894716981132,1498.13,7083.142000000001,22583.33,-326424.64,False,4.089,1.0,1.0,1.0,10.0,-5.0,0.0,562740.38,497528.2,493687.06,0.8507,0.7137,0.7677,3.0,1.0,1.6666666666666667,-5.0,-0.08299999999999996,0,,
ACC00117,R16,Healthcare,11,189,1236039.86,0.6427,0.50–0.99,1185382.25,702203.2899999999,0.5923855279594409,127,0.671957671957672,5529.159763779527,1602.54,14155.284000000001,98679.48,-483178.9600000001,False,4.115,1.0,1.0,1.0,0.0,-10.0,0.0,1215500.33,1044727.9,1185382.25,0.6682,0.6514,0.5732,3.0,1.0,-3.3333333333333335,0.0,-0.09499999999999997,0,,
ACC00118,R37,Healthcare,6,180,1026528.98,0.5713,0.50–0.99,1124118.7,567036.79,0.5044278597980801,121,0.6722222222222223,4686.254462809918,1976.67,13382.55,28290.69,-557081.9099999999,False,4.946,0.0,1.0,0.0,20.0,5.0,10.0,1253938.01,1017963.25,1124118.7,0.5816,0.5565,0.6178,1.0,0.3333333333333333,11.666666666666666,-5.0,0.03620000000000001,0,,
ACC00119,R19,Professional services,1,82,504223.57,0.754,0.50–0.99,462463.61,228699.64,0.494524617839661,54,0.6585365853658537,4235.178518518519,1915.125,12874.154000000006,28208.6,-233763.96999999997,False,4.492,1.0,1.0,1.0,-10.0,-5.0,0.0,464382.62,452500.01,462463.61,0.7192,0.7501,0.73,3.0,1.0,-5.0,5.0,0.010800000000000032,0,,
ACC00120,R12,Technology,6,378,2211127.08,0.6794,0.50–0.99,2443693.36,1248492.24,0.5109038066871042,243,0.6428571428571429,5137.828148148148,1681.05,11841.824000000002,75580.54,-1195201.1199999999,False,2.083,1.0,1.0,1.0,0.0,0.0,10.0,2170303.07,2135840.74,2443693.36,0.6295,0.7283,0.6421,3.0,1.0,3.3333333333333335,5.0,0.012600000000000056,0,,
ACC00121,R08,Professional services,8,149,896747.22,0.5826,0.50–0.99,964536.85,390867.8,0.40523884598084564,96,0.6442953020134228,4071.539583333333,1743.675,11280.28,35166.32,-573669.05,False,3.434,1.0,1.0,1.0,15.0,10.0,5.0,972236.28,901551.08,964536.85,0.5887,0.5453,0.5954,3.0,1.0,10.0,-5.0,0.006700000000000039,0,,
ACC00122,R35,Manufacturing,11,365,2838641.95,4.1315,2.50–5.00,3271056.45,10069890.55,3.0784826565741477,524,1.4356164383561645,19217.348377862596,5899.825,45655.299999999996,490057.55,6798834.100000001,True,3.086,1.0,1.0,1.0,5.0,-5.0,15.0,2938460.45,2739740.32,3271056.45,4.1018,4.1139,4.0789,3.0,1.0,5.0,5.0,-0.02289999999999992,1,,
ACC00123,R04,Professional services,3,452,2603118.41,0.6338,0.50–0.99,2860669.58,2232820.03,0.7805235688911684,291,0.6438053097345132,7672.921065292096,1727.93,13420.11,442387.54,-627849.5500000003,False,2.271,1.0,0.0,1.0,20.0,15.0,10.0,3189562.83,2996545.2,2860669.58,0.5225,0.6382,0.6412,2.0,0.6666666666666666,15.0,-5.0,0.11870000000000003,0,,
ACC00124,R17,Hospitality,5,1279,7610273.09,1.4326,1.00–1.49,7194859.08,9431143.66,1.3108170090803224,1058,0.8272087568412823,8914.124442344046,2837.215,22204.287000000004,282887.96,2236284.58,True,4.335,1.0,1.0,1.0,20.0,5.0,-5.0,8605627.84,7497443.72,7194859.08,1.4437,1.4219,1.4487,3.0,1.0,6.666666666666667,-12.5,0.0050000000000001155,1,,
ACC00125,R15,Logistics,11,161,916045.02,1.2647,1.00–1.49,902206.08,1277185.41,1.4156249201956166,156,0.968944099378882,8187.085961538461,2560.58,15697.599999999999,166254.58,374979.32999999996,True,2.489,0.0,1.0,1.0,10.0,5.0,5.0,1012658.14,877962.5,902206.08,1.4289,1.3747,1.3262,2.0,0.6666666666666666,6.666666666666667,-2.5,-0.10270000000000001,1,,
ACC00126,R33,Financial services,4,323,2436750.58,1.0496,1.00–1.49,2046463.69,2152174.38,1.051655297143337,309,0.9566563467492261,6964.965631067961,2798.87,17123.17,172535.08,105710.68999999994,True,4.307,1.0,1.0,0.0,0.0,-10.0,-10.0,2316735.35,2228098.3,2046463.69,1.0439,1.0344,1.0521,2.0,0.6666666666666666,-6.666666666666667,-5.0,0.008199999999999985,1,,
ACC00127,R02,Financial services,10,176,1392491.95,1.4154,1.00–1.49,1353537.46,1137224.75,0.8401871271446008,145,0.8238636363636364,7842.929310344827,3080.69,23557.479999999992,84758.1,-216312.70999999996,False,2.78,1.0,1.0,1.0,20.0,20.0,-5.0,1546965.17,1669527.13,1353537.46,1.4451,1.5156,1.3305,3.0,1.0,11.666666666666666,-12.5,-0.11460000000000004,0,,
ACC00128,R14,Manufacturing,3,120,1057483.23,3.2104,2.50–5.00,969531.47,2896751.5700000003,2.9877849864945594,178,1.4833333333333334,16273.885224719103,5421.495,26856.291000000016,572097.92,1927220.1000000003,True,4.013,1.0,1.0,1.0,10.0,15.0,-5.0,1182224.14,1106860.96,969531.47,3.2628,3.1827,3.2394,3.0,1.0,6.666666666666667,-7.5,-0.023400000000000087,1,,
ACC00129,R16,Healthcare,12,698,4322361.94,0.5191,0.50–0.99,4611773.57,2605537.37,0.5649751295140016,429,0.6146131805157593,6073.513682983683,1996.12,14650.68,148178.49,-2006236.2000000002,False,4.115,0.0,1.0,1.0,15.0,15.0,10.0,4785825.01,5110806.78,4611773.57,0.4921,0.5278,0.4793,2.0,0.6666666666666666,13.333333333333334,-2.5,-0.012799999999999978,0,,
ACC00130,R17,Technology,2,197,1426135.8,0.2725,0.15–0.49,1774232.38,342060.6,0.1927935730718656,89,0.4517766497461929,3843.377528089887,1183.84,12144.864000000009,22385.21,-1432171.7799999998,False,4.335,1.0,1.0,0.0,-5.0,0.0,25.0,1276561.25,1425958.74,1774232.38,0.3599,0.242,0.2077,2.0,0.6666666666666666,6.666666666666667,15.0,-0.1522,0,,
